Gefaehrdung	Gefaehrdung	NN	negative	-/-0.0048/-	L
Gefaehrdungen	Gefaehrdung	NN	negative	-/-0.0048/-	L
Gefaehrlichkeit	Gefaehrlichkeit	NN	negative	0/1/0	D
Gefaengnis	Gefaengnis	NN	negative	-/-/-	D
Gefuehlsduselei	Gefuehlsduselei	NN	negative	-/-/-	D
Gegacker	Gegacker	NN	negative	-/-/-	D
Gegenargument	Gegenargument	NN	negative	-/-/-	D
Gegengeschaeft	Gegengeschaeft	NN	negative	-/-/-	D
Gegenkopplung	Gegenkopplung	NN	negative	-/-/-	D
Gegenmassnahmen	Gegenmassnahme	NN	negative	-/-/-	D
Gegenpartei	Gegenpartei	NN	negative	-/-/-	D
Gegensatz	Gegensatz	NN	negative	0.416667/0.388889/0.194444	D
Gegenschein	Gegenschein	NN	negative	-/-/-	D
Gegenschrift	Gegenschrift	NN	negative	-/-/-	D
Gegenspieler	Gegenspieler	NN	negative	-/-/-	D
Gegenstueck	Gegenstueck	NN	negative	-/-/-	D
Gegensaetzlichkeit	Gegensaetzlichkeit	NN	negative	-/-/-	D
Gegenwehr	Gegenwehr	NN	negative	-/-/-	D
Gegenueberstellung	Gegenueberstellung	NN	negative	-/-/-	D
Gegner	Gegner	NN	negative	-/-0.344/-	L
Gegnern	Gegner	NN	negative	-/-0.344/-	L
Gegners	Gegner	NN	negative	-/-0.344/-	L
Gegnerschaft	Gegnerschaft	NN	negative	-/-/-	D
Gehabe	Gehabe	NN	negative	-/-/-	D
Geheimnis	Geheimnis	NN	negative	0/1/0	D
Gehirnwaesche	Gehirnwaesche	NN	negative	-/-/-	D
Gehaessigkeit	Gehaessigkeit	NN	negative	-/-/-	D
Geisel	Geisel	NN	negative	-/-/-	D
Geiselnehmer	Geiselnehmer	NN	negative	-/-/-	D
Geiselnehmerin	Geiselnehmerin	NN	negative	-/-/-	D
Geisteskrankheit	Geisteskrankheit	NN	negative	-/-0.0048/-	L
Geisteskrankheiten	Geisteskrankheit	NN	negative	-/-0.0048/-	L
Geistlosigkeit	Geistlosigkeit	NN	negative	-/-0.0048/-	L
Geistlosigkeiten	Geistlosigkeit	NN	negative	-/-0.0048/-	L
Geiz	Geiz	NN	negative	-/-0.0048/-	L
Geize	Geiz	NN	negative	-/-0.0048/-	L
Geizen	Geiz	NN	negative	-/-0.0048/-	L
Geizes	Geiz	NN	negative	-/-0.0048/-	L
Geizhals	Geizhals	NN	negative	-/-0.0048/-	L
Geizhalses	Geizhals	NN	negative	-/-0.0048/-	L
Geizhalss	Geizhals	NN	negative	-/-0.0048/-	L
Geizhaelse	Geizhals	NN	negative	-/-0.0048/-	L
Geizhaelsen	Geizhals	NN	negative	-/-0.0048/-	L
Geizkragen	Geizkragen	NN	negative	-/-0.0048/-	L
Geizkragens	Geizkragen	NN	negative	-/-0.0048/-	L
Geizs	Geiz	NN	negative	-/-0.0048/-	L
Geissel	Geissel	NN	negative	-/-/-	D
Geisslung	Geisslung	NN	negative	-/-/-	D
Gekeife	Gekeife	NN	negative	-/-/-	D
Geklapper	Geklapper	NN	negative	-/-/-	D
Geknatter	Geknatter	NN	negative	-/-/-	D
Geldgier	Geldgier	NN	negative	-/-/-	D
Geldstrafe	Geldstrafe	NN	negative	-/-0.3299/-	L
Geldstrafen	Geldstrafe	NN	negative	-/-0.3299/-	L
Geldverlegenheit	Geldverlegenheit	NN	negative	-/-/-	D
Gelaechter	Gelaechter	NN	negative	-/-/-	D
Gemecker	Gemecker	NN	negative	1/0/0	D
Gemeinheit	Gemeinheit	NN	negative	-/-/-	D
Gemeinschuldner	Gemeinschuldner	NN	negative	-/-/-	D
Gemetzel	Gemetzel	NN	negative	-/-/-	D
Gemunkel	Gemunkel	NN	negative	-/-/-	D
Genozid	Genozid	NN	negative	-/-/-	D
Genoergel	Genoergel	NN	negative	-/-/-	D
Geplapper	Geplapper	NN	negative	-/-/-	D
Gepolter	Gepolte	NN	negative	-/-/-	D
Gequassel	Gequassel	NN	negative	-/-/-	D
Geratter	Geratter	NN	negative	-/-/-	D
Gerede	Gerede	NN	negative	0/1/0	D
Geringachtung	Geringachtung	NN	negative	-/-/-	D
Geringfuegigkeit	Geringfuegigkeit	NN	negative	-/-/-	D
Geringschaetzung	Geringschaetzung	NN	negative	-/-/-	D
Gerstenkorn	Gerstenkorn	NN	negative	-/-/-	D
Geruecht	Geruecht	NN	negative	1/0/0	D
Geruechte	Geruecht	NN	negative	1/0/0	D
Geruechtemacher	Geruechtemacher	NN	negative	-/-/-	D
Geschepper	Geschepper	NN	negative	-/-/-	D
Geschimpf	Geschimpf	NN	negative	-/-/-	D
Geschmacklosigkeit	Geschmacklosigkeit	NN	negative	-/-0.0048/-	L
Geschmacklosigkeiten	Geschmacklosigkeit	NN	negative	-/-0.0048/-	L
Geschnatter	Geschnatter	NN	negative	-/-/-	D
Geschrei	Geschrei	NN	negative	0.5/0.5/0	D
Geschreibsel	Geschreibsel	NN	negative	-/-/-	D
Geschwafel	Geschwafel	NN	negative	-/-/-	D
Geschwaetz	Geschwaetz	NN	negative	-/-/-	D
Geschwuer	Geschwuer	NN	negative	-/-/-	D
Geschaeftsaufloesung	Geschaeftsaufloesung	NN	negative	-/-0.0048/-	L
Geschaeftsaufloesungen	Geschaeftsaufloesung	NN	negative	-/-0.0048/-	L
Gesetzlosigkeit	Gesetzlosigkeit	NN	negative	-/-/-	D
Gesetzwidrigkeit	Gesetzwidrigkeit	NN	negative	-/-/-	D
Gespenst	Gespenst	NN	negative	1/0/0	D
Gespoett	Gespoett	NN	negative	-/-/-	D
Gestammel	Gestammel	NN	negative	0/1/0	D
Gestank	Gestank	NN	negative	-/-0.0048/-	L
Gestankes	Gestank	NN	negative	-/-0.0048/-	L
Gestanks	Gestank	NN	negative	-/-0.0048/-	L
Getreidebrand	Getreidebrand	NN	negative	-/-/-	D
Getuemmel	Getuemmel	NN	negative	-/-/-	D
Gewalt	Gewalt	NN	negative	-/-0.5363/-	L
Gewalten	Gewalt	NN	negative	-/-0.5363/-	L
Gewaltherrschaft	Gewaltherrschaft	NN	negative	-/-/-	D
Gewalttat	Gewalttat	NN	negative	-/-/-	D
Gewalttaetige	Gewalttaetige	NN	negative	-/-0.0048/-	L
Gewalttaetiger	Gewalttaetiger	NN	negative	-/-0.0048/-	L
Gewese	Gewese	NN	negative	-/-/-	D
Gewimmel	Gewimmel	NN	negative	-/-/-	D
Gewirr	Gewirr	NN	negative	-/-/-	D
Gewissensbiss	Gewissensbiss	NN	negative	-/-/-	D
Gewissensbisse	Gewissensbiss	NN	negative	-/-/-	D
Gewitter	Gewitter	NN	negative	0/0/1	D
Gewaesch	Gewaesch	NN	negative	-/-/-	D
Gewoehnung	Gewoehnung	NN	negative	0/0/1	D
Gewoelk	Gewoelk	NN	negative	-/-/-	D
Gezeter	Gezeter	NN	negative	-/-/-	D
Gezaenk	Gezaenk	NN	negative	-/-/-	D
Gezuecht	Gezuecht	NN	negative	-/-/-	D
Geaechtete	Geaechtete	NN	negative	-/-/-	D
Ghetto	Ghetto	NN	negative	-/-/-	D
Gier	Gier	NN	negative	-/-/-	D
Gift	Gift	NN	negative	-/-0.3505/-	L
Gifte	Gift	NN	negative	-/-0.3505/-	L
Giften	Gift	NN	negative	-/-0.3505/-	L
Giftes	Gift	NN	negative	-/-0.3505/-	L
Giftigkeit	Giftigkeit	NN	negative	-/-/-	D
Giftklasse	Giftklasse	NN	negative	-/-/-	D
Gifts	Gift	NN	negative	-/-0.3505/-	L
Giftschlange	Giftschlange	NN	negative	-/-/-	D
Giftwirkung	Giftwirkung	NN	negative	-/-/-	D
Gimpel	Gimpel	NE	negative	-/-/-	D
Gitter	Gitter	NN	negative	0/0.4/0.6	D
Gitterrost	Gitterrost	NN	negative	-/-/-	D
Glanzlosigkeit	Glanzlosigkeit	NN	negative	-/-0.0048/-	L
Glasurriss	Glasurriss	NN	negative	-/-/-	D
Gleichgueltigkeit	Gleichgueltigkeit	NN	negative	-/-0.343/-	L
Glosse	Glosse	NN	negative	-/-/-	D
Glut	Glut	NN	negative	0/0/1	D
Gluecklosigkeit	Gluecklosigkeit	NN	negative	-/-0.0048/-	L
Gluecksspiel	Gluecksspiel	NN	negative	0/1/0	D
Gnadenerlass	Gnadenerlass	NN	negative	-/-/-	D
Gnadenlosigkeit	Gnadenlosigkeit	NN	negative	-/-0.0048/-	L
Gotteslaesterung	Gotteslaesterung	NN	negative	-/-/-	D
Graben	Graben	NN	negative	0/1/0	D
Gram	Gram	NN	negative	-/-/-	D
Grauen	Graue	NN	negative	0/1/0	D
Grausamkeit	Grausamkeit	NN	negative	-/-0.3348/-	L
Grausamkeiten	Grausamkeit	NN	negative	-/-0.3348/-	L
Grenz	Grenz	NE	negative	-/-/-	D
Grimasse	Grimasse	NN	negative	-/-/-	D
Grobheit	Grobheit	NN	negative	-/-/-	D
Grobian	Grobian	NN	negative	-/-/-	D
Groll	Groll	NN	negative	-/-0.6021/-	L
Grolles	Groll	NN	negative	-/-0.6021/-	L
Grolls	Groll	NN	negative	-/-0.6021/-	L
Groppe	Groppe	NN	negative	-/-/-	D
Groteske	Groteske	NN	negative	-/-0.0048/-	L
Grotesken	Groteske	NN	negative	-/-0.0048/-	L
Grotesktanz	Grotesktanz	NN	negative	-/-/-	D
Grosstuer	Grosstuer	NN	negative	-/-/-	D
Grunddienstbarkeit	Grunddienstbarkeit	NN	negative	-/-/-	D
Gruppenklagen	Gruppenklagen	NN	negative	-/-/-	D
Graesslichkeit	Graesslichkeit	NN	negative	-/-/-	D
Graeuel	Graeuel	NN	negative	-/-/-	D
Groessenwahn	Groessenwahn	NN	negative	-/-/-	D
Goer	Goer	NN	negative	0/1/0	D
Haarriss	Haarriss	NN	negative	-/-/-	D
Habgier	Habgier	NN	negative	-/-0.0532/-	L
Hacke	Hacke	NN	negative	0.5/0.5/0	D
Haft	Haft	NN	negative	-/-0.0048/-	L
Haftbarkeit	Haftbarkeit	NN	negative	-/-/-	D
Hafte	Haft	NN	negative	-/-0.0048/-	L
Haften	Haft	NN	negative	-/-0.0048/-	L
Haftes	Haft	NN	negative	-/-0.0048/-	L
Hafts	Haft	NN	negative	-/-0.0048/-	L
Haftung	Haftung	NN	negative	0.333333/0.666667/0	D
Hagel	Hagel	NN	negative	-/-/-	D
Hai	Hai	NN	negative	-/-/-	D
Haifisch	Haifisch	NN	negative	-/-/-	D
Halluzination	Halluzination	NN	negative	-/-/-	D
Halsabschneider	Halsabschneider	NN	negative	-/-/-	D
Halt	Halt	NN	negative	0.257732/0.319588/0.42268	D
Haltlosigkeit	Haltlosigkeit	NN	negative	-/-/-	D
Halunke	Halunke	NN	negative	-/-/-	D
Handgemenge	Handgemenge	NN	negative	-/-0.3174/-	L
Handgemengen	Handgemenge	NN	negative	-/-0.3174/-	L
Handgemenges	Handgemenge	NN	negative	-/-0.3174/-	L
Handicap	Handicap	NN	negative	-/-0.0426/-	L
Handicaps	Handicap	NN	negative	-/-0.0426/-	L
Handlanger	handlangern	NN	negative	-/-/-	D
Harass	Harass	NN	negative	-/-/-	D
Harpyie	Harpyie	NN	negative	-/-/-	D
Hartherzigkeit	Hartherzigkeit	NN	negative	-/-/-	D
Hass	Hass	NN	negative	-/-0.5014/-	L
Hasser	Hasser	NN	negative	-/-/-	D
Hassliebe	hasslieb	NE	negative	-/-/-	D
Hasss	Hass	NN	negative	-/-0.5014/-	L
Hast	Hast	NN	negative	-/-/-	D
Hausarbeit	Hausarbeit	NN	negative	-/-/-	D
Hausierer	Hausierer	NN	negative	-/-/-	D
Haussier	Haussier	NN	negative	-/-/-	D
Haustyrann	Haustyrann	NN	negative	-/-/-	D
Hautausschlag	Hautausschlag	NN	negative	-/-/-	D
Hautjucken	Hautjucken	NN	negative	-/-/-	D
Hautwolf	Hautwolf	NN	negative	-/-/-	D
Havarie	Havarie	NN	negative	-/-/-	D
Hechelei	Hechelei	NN	negative	-/-/-	D
Heck	Heck	NN	negative	-/-/-	D
Hegemonie	Hegemonie	NN	negative	-/-/-	D
Heide	Heide	NN	negative	-/-/-	D
Heidin	Heidin	NN	negative	-/-/-	D
Heimsuchung	Heimsuchung	NN	negative	-/-0.0048/-	L
Heimsuchungen	Heimsuchung	NN	negative	-/-0.0048/-	L
Hektik	Hektik	NN	negative	-/-0.0048/-	L
Hemdenmatz	Hemdenmatz	NN	negative	-/-/-	D
Hemmnis	Hemmnis	NN	negative	-/-/-	D
Hemmung	Hemmung	NN	negative	-/-0.0048/-	L
Hemmungen	Hemmung	NN	negative	-/-0.0048/-	L
Hemmungslosigkeit	Hemmungslosigkeit	NN	negative	-/-/-	D
Herablassung	Herablassung	NN	negative	-/-/-	D
Herabsetzung	Herabsetzung	NN	negative	-/-/-	D
Herausforderung	Herausforderung	NN	negative	-/-0.0048/-	L
Herausforderungen	Herausforderung	NN	negative	-/-0.0048/-	L
Herbheit	Herbheit	NN	negative	-/-/-	D
Heroin	Heroin	NN	negative	-/-/-	D
Heroine	Heroine	NN	negative	-/-/-	D
Herrschaft	Herrschaft	NN	negative	0/1/0	D
Herzeleid	Herzeleid	NN	negative	0/0.5/0.5	D
Hetzrede	Hetzrede	NN	negative	-/-/-	D
Heuchelei	Heuchelei	NN	negative	-/-0.0048/-	L
Heucheleien	Heuchelei	NN	negative	-/-0.0048/-	L
Heuchler	Heuchler	NN	negative	-/-0.3251/-	L
Heuchlerin	Heuchlerin	NN	negative	-/-/-	D
Heuchlern	Heuchler	NN	negative	-/-0.3251/-	L
Heuchlers	Heuchler	NN	negative	-/-0.3251/-	L
Heulton	Heulton	NN	negative	-/-/-	D
Hilflosigkeit	Hilflosigkeit	NN	negative	-/-0.3394/-	L
Hindernis	Hindernis	NN	negative	-/-0.0048/-	L
Hindernise	Hindernis	NN	negative	-/-0.0048/-	L
Hindernisen	Hindernis	NN	negative	-/-0.0048/-	L
Hindernises	Hindernis	NN	negative	-/-0.0048/-	L
Hinderniss	Hindernis	NN	negative	-/-0.0048/-	L
Hindernisse	Hindernis	NN	negative	-/-0.0048/-	L
Hindernissen	Hindernis	NN	negative	-/-0.0048/-	L
Hindernisses	Hindernis	NN	negative	-/-0.0048/-	L
Hinderung	Hinderung	NN	negative	-/-/-	D
Hinfaelligkeit	Hinfaelligkeit	NN	negative	-/-/-	D
Hingang	Hingang	NN	negative	-/-/-	D
Hintansetzung	Hintansetzung	NN	negative	-/-/-	D
Hintanstellung	Hintanstellung	NN	negative	-/-/-	D
Hinterbliebene	Hinterbliebene	NN	negative	-/-/-	D
Hintergehung	Hintergehung	NN	negative	-/-/-	D
Hinterhalt	Hinterhalt	NN	negative	-/-0.0048/-	L
Hinterhalte	Hinterhalt	NN	negative	-/-0.0048/-	L
Hinterhalten	Hinterhalt	NN	negative	-/-0.0048/-	L
Hinterhaltes	Hinterhalt	NN	negative	-/-0.0048/-	L
Hinterhalts	Hinterhalt	NN	negative	-/-0.0048/-	L
Hinterlist	Hinterlist	NN	negative	-/-0.0048/-	L
Hintern	hintern	NN	negative	0/1/0	D
Hintertreffen	Hintertreffen	NN	negative	-/-/-	D
Hinterziehung	Hinterziehung	NN	negative	-/-/-	D
Hitzkopf	Hitzkopf	NN	negative	-/-/-	D
Hochmut	Hochmut	NN	negative	-/-/-	D
Hochverrat	Hochverrat	NN	negative	-/-/-	D
Hochwasserrueckgang	Hochwasserrueckgang	NN	negative	-/-/-	D
Hoffnungslosigkeit	Hoffnungslosigkeit	NN	negative	-/-/-	D
Hoheitsgewalt	Hoheitsgewalt	NN	negative	-/-/-	D
Hohlweg	Hohlweg	NN	negative	-/-/-	D
Hohn	Hohn	NN	negative	-/-0.0048/-	L
Hohnes	Hohn	NN	negative	-/-0.0048/-	L
Hohns	Hohn	NN	negative	-/-0.0048/-	L
Holzfaeule	Holzfaeule	NN	negative	-/-/-	D
Holzpantine	Holzpantine	NN	negative	-/-/-	D
Holzriss	Holzriss	NN	negative	-/-/-	D
Horde	Horde	NN	negative	1/0/0	D
Hordeolum	Hordeolum	NN	negative	-/-/-	D
Hornochse	Hornochse	NN	negative	-/-/-	D
Horror	Horror	NN	negative	-/-0.0509/-	L
Horrors	Horror	NN	negative	-/-0.0509/-	L
Horst	Horst	NN	negative	0.25/0.625/0.125	D
Hort	Hort	NN	negative	-/-/-	D
Humbug	Humbug	NN	negative	0/1/0	D
Hundsfott	Hundsfott	NN	negative	-/-/-	D
Hunger	Hunger	NN	negative	-/-0.3531/-	L
Hungeres	Hunger	NN	negative	-/-0.3531/-	L
Hungerlohn	Hungerlohn	NN	negative	-/-/-	D
Hungers	Hunger	NN	negative	-/-0.3531/-	L
Hungersnot	Hungersnot	NN	negative	-/-0.4739/-	L
Hungersnoete	Hungersnot	NN	negative	-/-0.4739/-	L
Hungersnoeten	Hungersnot	NN	negative	-/-0.4739/-	L
Hungersterben	Hungersterben	NN	negative	-/-/-	D
Hungertod	Hungertod	NN	negative	-/-0.0048/-	L
Hungertods	Hungertod	NN	negative	-/-0.0048/-	L
Hungeroedem	Hungeroedem	NN	negative	-/-/-	D
Hure	huren	NN	negative	-/-/-	D
Hybris	Hybris	NN	negative	-/-/-	D
Hysterie	Hysterie	NN	negative	-/-0.3386/-	L
Hysterien	Hysterie	NN	negative	-/-0.3386/-	L
Hysteriker	Hysteriker	NN	negative	-/-/-	D
Hysterikerin	Hysterikerin	NN	negative	-/-/-	D
Haendelsucht	Haendelsucht	NN	negative	-/-/-	D
Haeresie	Haeresie	NN	negative	-/-/-	D
Haeretiker	Haeretiker	NN	negative	-/-/-	D
Haerte	Haerte	NN	negative	-/-0.0446/-	L
Haerten	Haerte	NN	negative	-/-0.0446/-	L
Haesslichkeit	Haesslichkeit	NN	negative	-/-/-	D
Haetschelkind	Haetschelkind	NN	negative	-/-/-	D
Hoehle	Hoehle	NN	negative	-/-/-	D
Hoehlenbewohner	Hoehlenbewohner	NN	negative	-/-/-	D
Hoehlenmensch	Hoehlenmensch	NN	negative	-/-/-	D
Hoeker	Hoeker	NN	negative	-/-/-	D
Hoelle	Hoelle	NN	negative	-/-0.5052/-	L
Hoellen	Hoelle	NN	negative	-/-0.5052/-	L
Hoellenlaerm	Hoellenlaerm	NN	negative	0/1/0	D
Hoellenmaschine	Hoellenmaschine	NN	negative	1/0/0	D
Hoellenqual	Hoellenqual	NN	negative	-/-/-	D
Hoellenqualen	Hoellenqual	NN	negative	-/-/-	D
Idiot	Idiot	NN	negative	-/-0.0048/-	L
Idioten	Idiot	NN	negative	-/-0.0048/-	L
Idiotie	Idiotie	NN	negative	-/-/-	D
Idiotismus	Idiotismus	NN	negative	-/-/-	D
Igitt	igitt	NN	negative	-/-/-	D
Ignoranz	Ignoranz	NN	negative	-/-/-	D
Illegalitaet	Illegalitaet	NN	negative	-/-0.0048/-	L
Illegalitaeten	Illegalitaet	NN	negative	-/-0.0048/-	L
Illusion	Illusion	NN	negative	0/1/0	D
Immobilitaet	Immobilitaet	NN	negative	-/-0.0048/-	L
Impedanz	Impedanz	NN	negative	-/-/-	D
Imperfekt	Imperfekt	NN	negative	-/-/-	D
Imperialist	Imperialist	NN	negative	-/-/-	D
Importbeschraenkung	Importbeschraenkung	NN	negative	-/-/-	D
Indignation	Indignation	NN	negative	-/-/-	D
Indiskretion	Indiskretion	NN	negative	-/-/-	D
Indisposition	Indisposition	NN	negative	-/-/-	D
Indoktrination	Indoktrination	NN	negative	-/-/-	D
Indoktrinierung	Indoktrinierung	NN	negative	-/-/-	D
Ineffizienz	Ineffizienz	NN	negative	-/-0.0048/-	L
Ineffizienzen	Ineffizienz	NN	negative	-/-0.0048/-	L
Infamie	Infamie	NN	negative	-/-/-	D
Infektion	Infektion	NN	negative	-/-0.2059/-	L
Infektionen	Infektion	NN	negative	-/-0.2059/-	L
Infektionserreger	Infektionserreger	NN	negative	-/-/-	D
Inferenz	Inferenz	NN	negative	-/-/-	D
Inferioritaet	Inferioritaet	NN	negative	-/-/-	D
Infiltration	Infiltration	NN	negative	-/-0.0048/-	L
Infiltrationen	Infiltration	NN	negative	-/-0.0048/-	L
Inflation	Inflation	NN	negative	-/-0.3462/-	L
Inflationen	Inflation	NN	negative	-/-0.3462/-	L
Ingrimm	Ingrimm	NN	negative	-/-/-	D
Inhibierung	Inhibierung	NN	negative	-/-/-	D
Inhibition	Inhibition	NN	negative	-/-/-	D
Injurie	Injurie	NN	negative	-/-/-	D
Inkohaerenz	Inkohaerenz	NN	negative	-/-/-	D
Inkompatibilitaet	Inkompatibilitaet	NN	negative	-/-/-	D
Inkompetenz	Inkompetenz	NN	negative	-/-0.0048/-	L
Inkompetenzen	Inkompetenz	NN	negative	-/-0.0048/-	L
Inkonsequenz	Inkonsequenz	NN	negative	-/-0.0455/-	L
Inkonsequenzen	Inkonsequenz	NN	negative	-/-0.0455/-	L
Inkonsistenz	Inkonsistenz	NN	negative	-/-0.3097/-	L
Insektenstich	Insektenstich	NN	negative	-/-/-	D
Instabilitaet	Instabilitaet	NN	negative	-/-0.3358/-	L
Instabilitaeten	Instabilitaet	NN	negative	-/-0.3358/-	L
Instandsetzung	Instandsetzung	NN	negative	0/1/0	D
Insuffizienz	Insuffizienz	NN	negative	-/-/-	D
Insult	Insult	NN	negative	-/-/-	D
Interrupt	Interrupt	NN	negative	-/-/-	D
Intervention	Intervention	NN	negative	-/-0.1975/-	L
Interventionen	Intervention	NN	negative	-/-0.1975/-	L
Intimitaet	Intimitaet	NN	negative	-/-/-	D
Intoleranz	Intoleranz	NN	negative	-/-/-	D
Intrige	Intrige	NN	negative	-/-/-	D
Intrigenspiel	Intrigenspiel	NN	negative	-/-/-	D
Invasion	Invasion	NN	negative	-/-0.0048/-	L
Invasionen	Invasion	NN	negative	-/-0.0048/-	L
Invasor	Invasor	NN	negative	-/-/-	D
Invektive	Invektive	NN	negative	-/-/-	D
Inversion	Inversion	NN	negative	-/-/-	D
Ironie	Ironie	NN	negative	0/0.5/0.5	D
Irrationalitaet	Irrationalitaet	NN	negative	-/-/-	D
Irre	Irre	NN	negative	0/1/0	D
Irrefuehrung	Irrefuehrung	NN	negative	0/0.666667/0.333333	D
Irrelevanz	Irrelevanz	NN	negative	-/-/-	D
Irrgast	Irrgast	NN	negative	-/-/-	D
Irritation	Irritation	NN	negative	-/-/-	D
Irrlehre	Irrlehre	NN	negative	-/-/-	D
Irrsinn	Irrsinn	NN	negative	-/-/-	D
Irrsinnigkeit	Irrsinnigkeit	NN	negative	-/-/-	D
Ische	Ische	NE	negative	-/-/-	D
Isolat	Isolat	NN	negative	-/-/-	D
Isolation	Isolation	NN	negative	-/-0.3453/-	L
Isolationen	Isolation	NN	negative	-/-0.3453/-	L
Jagdbeute	Jagdbeute	NN	negative	-/-/-	D
Jammer	Jammer	NN	negative	-/-0.4613/-	L
Jammeres	Jammer	NN	negative	-/-0.4613/-	L
Jammers	Jammer	NN	negative	-/-0.4613/-	L
Jasager	Jasager	NN	negative	-/-/-	D
Juckreiz	Juckreiz	NN	negative	-/-/-	D
Jugendstreich	Jugendstreich	NN	negative	-/-/-	D
Jungfer	Jungfer	NN	negative	-/-/-	D
Justierfehler	Justierfehler	NN	negative	-/-/-	D
Justiz	Justiz	NN	negative	-/-/-	D
Justizvollzugsanstalt	Justizvollzugsanstalt	NN	negative	-/-/-	D
Jaehzorn	Jaehzorn	NN	negative	-/-0.0048/-	L
Kahlheit	Kahlheit	NN	negative	-/-/-	D
Kalamitaet	Kalamitaet	NN	negative	-/-/-	D
Kalkulationsfehler	Kalkulationsfehler	NN	negative	-/-/-	D
Kalmenguertel	Kalmenguertel	NN	negative	-/-/-	D
Kampf	Kampf	NN	negative	-/-0.5372/-	L
Kampfbegierde	Kampfbegierde	NN	negative	-/-/-	D
Kampfgeist	Kampfgeist	NN	negative	-/-/-	D
Kampfhandlung	Kampfhandlung	NN	negative	-/-/-	D
Kampflust	Kampflust	NN	negative	-/-/-	D
Kampfpause	Kampfpause	NN	negative	-/-/-	D
Kanaille	Kanaille	NN	negative	-/-/-	D
Kannibale	Kannibale	NN	negative	-/-/-	D
Kannibalin	Kannibalin	NN	negative	-/-/-	D
Kapitalverbrechen	Kapitalverbrechen	NN	negative	-/-0.0048/-	L
Kapitalverbrechens	Kapitalverbrechen	NN	negative	-/-0.0048/-	L
Kapitulation	Kapitulation	NN	negative	-/-0.0048/-	L
Kapitulationen	Kapitulation	NN	negative	-/-0.0048/-	L
Karikatur	Karikatur	NN	negative	-/-/-	D
Karpfen	Karpfen	NN	negative	-/-/-	D
Karzer	Karzer	NN	negative	-/-/-	D
Karzinom	Karzinom	NN	negative	-/-/-	D
Kasteiung	Kasteiung	NN	negative	-/-/-	D
Katastrophe	Katastrophe	NN	negative	-/-0.5027/-	L
Katastrophen	Katastrophe	NN	negative	-/-0.5027/-	L
Katastrophendeckung	Katastrophendeckung	NN	negative	-/-/-	D
Katastrophenereignis	Katastrophenereignis	NN	negative	-/-/-	D
Kauderwelsch	kauderwelsch	NN	negative	-/-/-	D
Kaufunlust	Kaufunlust	NN	negative	-/-/-	D
Kehricht	Kehricht	NN	negative	-/-/-	D
Kehrseite	Kehrseite	NN	negative	-/-/-	D
Keil	Keil	NN	negative	-/-/-	D
Keilstein	Keilstein	NN	negative	-/-/-	D
Keim	Keim	NN	negative	-/-0.0048/-	L
Keime	Keim	NN	negative	-/-0.0048/-	L
Keimen	Keim	NN	negative	-/-0.0048/-	L
Keimes	Keim	NN	negative	-/-0.0048/-	L
Keims	Keim	NN	negative	-/-0.0048/-	L
Kerker	Kerker	NN	negative	-/-/-	D
Kette	Kette	NN	negative	0/0.5/0.5	D
Kettfaden	Kettfaden	NN	negative	-/-/-	D
Kettrichtung	Kettrichtung	NN	negative	-/-/-	D
Ketzer	Ketzer	NN	negative	-/-/-	D
Ketzerei	Ketzerei	NN	negative	-/-/-	D
Kiebitz	Kiebitz	NN	negative	-/-/-	D
Kien	Kien	NE	negative	-/-/-	D
Killer	Killer	NN	negative	0.142857/0.642857/0.214286	D
Kindermisshandlung	Kindermisshandlung	NN	negative	-/-/-	D
Kindesmissbrauch	Kindesmissbrauch	NN	negative	-/-/-	D
Kindslage	Kindslage	NN	negative	-/-/-	D
Kitsch	Kitsch	NN	negative	-/-/-	D
Kittchen	Kittchen	NN	negative	-/-/-	D
Klage	Klage	NN	negative	-/-0.0048/-	L
Klagebeantwortung	Klagebeantwortung	NN	negative	-/-/-	D
Klagefrau	Klagefrau	NN	negative	-/-/-	D
Klagegesang	Klagegesang	NN	negative	-/-/-	D
Klagen	Klage	NN	negative	-/-0.0048/-	L
Klageweib	Klageweib	NN	negative	-/-/-	D
Klamauk	Klamauk	NN	negative	0/1/0	D
Klaps	Klaps	NN	negative	-/-/-	D
Klatschbase	Klatschbase	NN	negative	-/-/-	D
Klatscherei	Klatscherei	NN	negative	-/-/-	D
Klecks	Kleck	NE	negative	-/-/-	D
Kleinod	Kleinod	NN	negative	-/-/-	D
Klemme	Klemme	NN	negative	0.5/0.25/0.25	D
Klepper	Klepper	NN	negative	-/-/-	D
Klinge	Klinge	NN	negative	0.363636/0.454545/0.181818	D
Klingeln	Klingel	NN	negative	1/0/0	D
Klischee	Klischee	NN	negative	-/-0.48/-	L
Klischees	Klischee	NN	negative	-/-0.48/-	L
Klopfgeraeusch	Klopfgeraeusch	NN	negative	-/-/-	D
Kluft	Kluft	NN	negative	-/-/-	D
Kluftsystem	Kluftsystem	NN	negative	-/-/-	D
Klaeger	Klaeger	NN	negative	-/-0.3673/-	L
Klaegern	Klaeger	NN	negative	-/-0.3673/-	L
Klaegers	Klaeger	NN	negative	-/-0.3673/-	L
Knacki	Knacki	NN	negative	-/-/-	D
Knappheit	Knappheit	NN	negative	-/-0.0048/-	L
Knastbruder	Knastbruder	NN	negative	-/-/-	D
